"","subject","contrast","sf","target_side","response","unique_id","correct"
"3340","S3",0.159879746079694,0.5,"right","right","c47ea261-8451-42c7-8553-a79de901d91f",1
"3341","S3",0.00247875217666636,1.49534878122122,"left","right","90f01a55-bc55-49f8-ac89-929a9b1c6b2f",0
"3342","S3",0.159879746079694,4.47213595499958,"left","left","46d28f56-d7bb-446d-83a1-5ef00748efc5",1
"3343","S3",0.367879441171442,1.49534878122122,"left","left","c0c14899-bf1c-4957-ad2f-5b4fdb7f9432",1
"3344","S3",0.013123728736941,1.49534878122122,"right","right","00e2c843-4f2e-482d-b290-37cd8600e107",1
"3345","S3",0.0301973834223185,13.3748060995284,"left","left","0355e9bc-2f5b-40f0-9000-6f1a54a9412d",1
"3346","S3",0.00247875217666636,0.5,"right","left","583c0285-0cfb-4ecc-a55e-4612844fb853",0
"3347","S3",0.0694834512228015,13.3748060995284,"left","left","0819e63e-5979-4dce-8a88-d30c2c7b78d7",1
"3348","S3",0.0057035489980074,0.5,"left","left","5ca7af12-279e-469e-a318-ad7e744aea1d",1
"3349","S3",0.013123728736941,13.3748060995284,"left","left","0860caa6-2694-4ea2-8cd5-f4eda3cdae01",1
"3350","S3",0.159879746079694,40,"right","right","4a015ab6-5252-4a77-8c50-8867aa21494a",1
"3351","S3",0.0057035489980074,4.47213595499958,"right","left","d69d46ca-67c7-4332-82e5-bb99371e70b5",0
"3352","S3",0.367879441171442,1.49534878122122,"left","left","c5d51681-a645-4094-a0a6-de421d15d274",1
"3353","S3",0.0301973834223185,40,"left","right","01f17579-6628-484a-a08a-df2e37b6f3bd",0
"3354","S3",0.00247875217666636,4.47213595499958,"left","right","09f8a7f4-2e94-47a4-b95d-29628555c958",0
"3355","S3",0.0301973834223185,0.5,"right","left","28977d91-83c2-4856-a9df-9038adc67f52",0
"3356","S3",0.0057035489980074,1.49534878122122,"left","right","561283b6-1242-4dc0-acc2-5e118408842d",0
"3357","S3",0.367879441171442,40,"left","left","d106aaa7-f755-4134-a66f-327d7525baa1",1
"3358","S3",0.00247875217666636,1.49534878122122,"left","left","56229862-ad74-482f-bb1a-b81128cfe36d",1
"3359","S3",0.0694834512228015,1.49534878122122,"right","right","17df6842-aa7f-42d4-8672-11d308eba6da",1
"3360","S3",0.159879746079694,40,"left","left","baa782a8-9dd7-4864-834c-cf788a46812b",1
"3361","S3",0.367879441171442,13.3748060995284,"right","right","01f84a0c-0daa-4c45-8b45-2b98ca16f539",1
"3362","S3",0.013123728736941,4.47213595499958,"left","left","64571dd3-b00c-4a41-81c6-5a1129c9863c",1
"3363","S3",0.159879746079694,4.47213595499958,"right","right","b25b22d8-eec5-4857-b06b-da6b3a1b7c85",1
"3364","S3",0.159879746079694,13.3748060995284,"right","right","8738e49d-08cc-42fa-bb05-c80fffea2843",1
"3365","S3",0.159879746079694,13.3748060995284,"right","right","99a621ae-adea-476e-86f5-1a5c7220ac4d",1
"3366","S3",0.159879746079694,1.49534878122122,"left","left","f8131f68-42cd-4d8e-8788-2845980f1413",1
"3367","S3",0.00247875217666636,4.47213595499958,"left","right","8ad53847-df76-4ad7-b5c7-df17922de344",0
"3368","S3",0.00247875217666636,40,"left","right","8410650d-08df-4417-920b-f0e6179cd4a7",0
"3369","S3",0.00247875217666636,0.5,"right","left","959c0487-4975-410e-80c8-cb012870c4bc",0
"3370","S3",0.0301973834223185,1.49534878122122,"left","left","8bf25d3d-3e85-4c1a-bb1d-086135ce54d0",1
"3371","S3",0.367879441171442,4.47213595499958,"right","right","c08d2196-c594-4b02-97c1-e51804ed86ba",1
"3372","S3",0.013123728736941,4.47213595499958,"left","right","cf316a8f-e4cc-4b22-8e81-5a5bb104fd76",0
"3373","S3",0.159879746079694,13.3748060995284,"left","left","8a420486-f3a6-4820-8ac4-f102741c0dc4",1
"3374","S3",0.0057035489980074,4.47213595499958,"right","left","b8500f87-afe1-44c5-80e0-db1b2923bd07",0
"3375","S3",0.0057035489980074,4.47213595499958,"right","left","ef2d924e-4280-4479-bb58-f2b6006e5905",0
"3376","S3",0.0301973834223185,40,"right","left","a6718c78-403e-44f7-ad86-19d29bebae81",0
"3377","S3",0.013123728736941,4.47213595499958,"left","left","2b961faa-ed94-4a43-9c0d-d6a256823b47",1
"3378","S3",0.159879746079694,40,"left","left","d2e30794-1ca0-4e2e-80f9-2e82d7471fc2",1
"3379","S3",0.0057035489980074,1.49534878122122,"right","right","f69d087d-0ed3-4eb5-9f55-c071865473d8",1
"3380","S3",0.013123728736941,1.49534878122122,"left","left","51b651bb-bd9f-49c7-b42f-4fcabd18e277",1
"3381","S3",0.0301973834223185,4.47213595499958,"right","right","655052c1-5ec7-4015-be4c-f39dbe6d01ec",1
"3382","S3",0.0301973834223185,13.3748060995284,"right","left","0dd4fd05-3d82-448f-825d-5a22c6923f0d",0
"3383","S3",0.0694834512228015,13.3748060995284,"right","right","d0c6e28f-8d9d-4e45-895a-9ac92609a6f6",1
"3384","S3",0.159879746079694,40,"right","right","f5a2bd3c-2654-45d4-b9d4-0959eefb5690",1
"3385","S3",0.00247875217666636,40,"left","left","c58426d4-c3da-495a-bb4e-9ac01142240a",1
"3386","S3",0.0301973834223185,13.3748060995284,"left","left","d4ab58ad-f6d1-4ec9-b73c-9fd3338d1eb9",1
"3387","S3",0.159879746079694,1.49534878122122,"right","right","472f43db-92c9-4a69-9ad7-634a342e9797",1
"3388","S3",0.0694834512228015,4.47213595499958,"right","right","2717e93f-d002-495b-930b-681379fe5593",1
"3389","S3",0.00247875217666636,1.49534878122122,"right","left","fdc7492b-aa60-43e6-8c75-2698ee01632f",0
"3390","S3",0.00247875217666636,1.49534878122122,"left","left","12d3818f-18a6-467a-825c-e1aec6653684",1
"3391","S3",0.0301973834223185,40,"right","left","994fc831-53ae-4014-bf5f-7853be801c80",0
"3392","S3",0.0057035489980074,0.5,"right","left","385dd76b-d234-4fd8-b3c0-77fe795ecb7a",0
"3393","S3",0.0694834512228015,0.5,"left","left","06ea0063-f888-435e-bf49-fa55072e1b78",1
"3394","S3",0.159879746079694,4.47213595499958,"left","left","99e4b454-d422-4c71-b4f7-3265f2e8b5f9",1
"3395","S3",0.0057035489980074,0.5,"right","right","08ede9f5-f63b-48b7-8625-b39bf6e8160d",1
"3396","S3",0.00247875217666636,40,"left","right","3b46cc10-0235-4937-af21-a0fb08bbb12e",0
"3397","S3",0.00247875217666636,40,"right","right","385c891e-527f-44b0-a69d-a637669288f4",1
"3398","S3",0.013123728736941,4.47213595499958,"left","right","2206af55-fdff-4fee-9e92-24b8fb42ac1a",0
"3399","S3",0.0057035489980074,0.5,"left","right","6190a6dc-8e1f-465a-b896-aeb643fec836",0
"3400","S3",0.367879441171442,40,"right","right","4fcbd898-7b36-4901-baa9-039838b92d84",1
"3401","S3",0.00247875217666636,4.47213595499958,"left","left","17c2431e-0c4f-4808-920d-f96b347e5356",1
"3402","S3",0.00247875217666636,1.49534878122122,"left","right","858ff13a-3301-418a-b5bc-23dcc8803189",0
"3403","S3",0.367879441171442,13.3748060995284,"left","left","91f6449d-5f95-4fa5-a437-d093ac36b7f1",1
"3404","S3",0.0694834512228015,4.47213595499958,"right","right","3bf7377c-5061-4d94-b028-bd284977b4dc",1
"3405","S3",0.159879746079694,40,"right","right","9b76c2db-9c1e-4602-a66e-bdb6aca16495",1
"3406","S3",0.0301973834223185,1.49534878122122,"right","right","14a5869c-2b71-429d-a059-3f34d8744338",1
"3407","S3",0.0301973834223185,13.3748060995284,"right","right","7efa287c-e8ce-4e8c-94bd-2a0d06598fc2",1
"3408","S3",0.367879441171442,13.3748060995284,"left","left","85ce1d5e-2a0a-4526-bc6d-c455cdf5d11f",1
"3409","S3",0.00247875217666636,0.5,"left","right","a655bc5d-2f85-4ac9-a7b3-a2c6cabf0f97",0
"3410","S3",0.013123728736941,13.3748060995284,"right","right","92e0425c-7046-4c17-a0db-3b11718c23dc",1
"3411","S3",0.367879441171442,0.5,"right","right","b4691b76-b261-4789-ab16-b3a00544417f",1
"3412","S3",0.0694834512228015,1.49534878122122,"right","right","108f1dd0-8d2f-486f-9903-19aff45ce9a9",1
"3413","S3",0.0694834512228015,4.47213595499958,"left","left","2eac7c72-da97-4e37-bdd7-04504c7d71d7",1
"3414","S3",0.013123728736941,1.49534878122122,"right","left","9ef725be-2a53-454e-8d82-bc73acd6b3dc",0
"3415","S3",0.00247875217666636,0.5,"right","left","733a43e5-8056-48dd-86aa-59a7e118af45",0
"3416","S3",0.159879746079694,40,"right","right","8e0d4d58-7079-47b7-b090-6a0d9316f4bf",1
"3417","S3",0.0301973834223185,1.49534878122122,"left","left","1bf256a4-11c6-4570-a77b-2e7bc3d08386",1
"3418","S3",0.367879441171442,13.3748060995284,"left","left","cc5f5cbd-2628-44bc-8948-17045363d1d7",1
"3419","S3",0.0694834512228015,13.3748060995284,"right","right","9c66cdd9-76b9-4d79-879d-157f61bbf2b1",1
"3420","S3",0.0057035489980074,1.49534878122122,"left","right","7e8bf392-a02b-4b41-898c-4800128a4cea",0
"3421","S3",0.159879746079694,0.5,"left","left","a3cdcd16-6595-4ca9-97bd-7d5a0ab967e6",1
"3422","S3",0.0057035489980074,40,"left","right","737a9758-4c85-46da-97c9-4d4e72038fbc",0
"3423","S3",0.367879441171442,0.5,"right","right","92eb4d42-5efa-4ccb-90c8-a4cc5ca0b777",1
"3424","S3",0.0301973834223185,40,"left","right","ffaa7b2f-5266-415f-8d85-919df98c51e0",0
"3425","S3",0.013123728736941,40,"right","right","b66a4d8c-c133-4a41-894f-045714cd2ed6",1
"3426","S3",0.013123728736941,13.3748060995284,"left","left","30124dae-b161-48f0-804e-7c175a3f2649",1
"3427","S3",0.367879441171442,40,"left","left","30fc5f4d-427e-4745-a9a8-c794ae3562b2",1
"3428","S3",0.013123728736941,4.47213595499958,"left","left","bdd0cd25-ca77-433b-8df1-105f054bf5db",1
"3429","S3",0.159879746079694,0.5,"left","left","ec5b0990-e091-415b-9b60-d0f04795ea99",1
"3430","S3",0.0301973834223185,0.5,"right","right","697adb1d-683b-4eca-8444-f7475ed07705",1
"3431","S3",0.159879746079694,4.47213595499958,"right","right","a1b41df0-ba3c-4f5a-b744-2fa5e60d6b26",1
"3432","S3",0.00247875217666636,1.49534878122122,"right","left","1150933f-8c8c-4a44-a03e-13ae0cdc9bcf",0
"3433","S3",0.0301973834223185,1.49534878122122,"left","left","d9493cc9-043c-402c-9b1e-2ec47159113b",1
"3434","S3",0.159879746079694,13.3748060995284,"right","right","9e0d79a6-9bc8-4142-9515-83650a5ff4cb",1
"3435","S3",0.0301973834223185,40,"left","left","7cc0e54c-ec76-4b8f-a074-021464109c0a",1
"3436","S3",0.159879746079694,1.49534878122122,"left","left","253dacb0-ac2e-4817-b70e-d691051e8ade",1
"3437","S3",0.367879441171442,4.47213595499958,"left","left","e4289904-7b29-4629-83af-690d24051b1e",1
"3438","S3",0.00247875217666636,1.49534878122122,"right","left","8a498dab-932f-43a0-9c0e-6d605e1126d2",0
"3439","S3",0.0057035489980074,13.3748060995284,"right","right","5f3972a7-cbbb-4255-872d-6b5efd1a991f",1
"3440","S3",0.00247875217666636,40,"left","left","96ca3bd8-c53f-4cbd-88da-15c65febb511",1
"3441","S3",0.013123728736941,40,"left","right","2aa60721-cb3d-4209-9663-34bd7edd12d5",0
"3442","S3",0.367879441171442,4.47213595499958,"left","left","1abea95f-4ae5-457e-8601-e76ad51c0dba",1
"3443","S3",0.0057035489980074,13.3748060995284,"right","right","42014c50-e5ac-428f-be5a-06639ba86992",1
"3444","S3",0.367879441171442,1.49534878122122,"right","right","9e188a0c-c6d9-40b6-8996-7c09db6fb9d7",1
"3445","S3",0.0057035489980074,0.5,"right","left","832f14e7-cca8-45b2-af11-cd923e4227a6",0
"3446","S3",0.0057035489980074,0.5,"right","left","6326d125-4fef-4345-a4a2-18775a5d5d63",0
"3447","S3",0.0694834512228015,40,"right","left","ef1b35ef-68a6-481b-b4e6-7df8967af4d7",0
"3448","S3",0.0694834512228015,0.5,"right","right","d7ab0c5c-780d-4582-beae-61fa321ff4ff",1
"3449","S3",0.0301973834223185,40,"left","left","3abccab8-6104-4603-812b-8066b428d504",1
"3450","S3",0.0694834512228015,40,"left","left","fe45a3af-120f-4678-a235-4a1d98a3aba7",1
"3451","S3",0.0301973834223185,4.47213595499958,"right","right","1844cc34-72c6-4ed8-9faf-4a96c77a6789",1
"3452","S3",0.0694834512228015,13.3748060995284,"right","right","2ec7db90-d684-4a15-9c86-5482a1cbe245",1
"3453","S3",0.0057035489980074,1.49534878122122,"left","left","387ab301-6f4a-4845-8772-bd24ff07f3b7",1
"3454","S3",0.0301973834223185,0.5,"right","left","039c295e-2a00-4e5a-bc09-2981c8cd67d9",0
"3455","S3",0.013123728736941,0.5,"right","left","8d7a3b71-bc4d-40ad-8872-f751e7811a99",0
"3456","S3",0.00247875217666636,40,"left","right","ea25c7c9-ced0-43b7-a05a-affbeceb9bee",0
"3457","S3",0.0694834512228015,1.49534878122122,"right","right","a64afbbc-4941-4026-a1df-41acb36141ef",1
"3458","S3",0.0694834512228015,1.49534878122122,"left","left","d3265208-433d-470c-8918-bff42ee38941",1
"3459","S3",0.013123728736941,13.3748060995284,"right","left","cedf8f8b-cc49-4378-bbf7-461c7e143f89",0
"3460","S3",0.0301973834223185,4.47213595499958,"right","right","0fec4fe0-e381-42fd-a9ae-f335a23e849f",1
"3461","S3",0.0301973834223185,1.49534878122122,"right","right","2a7c8169-f538-4b02-ba77-12d58d1e0935",1
"3462","S3",0.159879746079694,1.49534878122122,"right","right","e1eb93fc-f839-4544-8fca-3eccb442d988",1
"3463","S3",0.0694834512228015,40,"left","left","1cba50ec-3507-4716-8558-10bf6b490157",1
"3464","S3",0.0694834512228015,40,"right","right","fb885de1-5236-4570-a77d-db7f07be9266",1
"3465","S3",0.367879441171442,1.49534878122122,"right","right","18277c73-0d93-4ac5-978b-49b987793171",1
"3466","S3",0.0694834512228015,1.49534878122122,"left","left","d5688340-b310-4742-9f3a-7223c9dea4b9",1
"3467","S3",0.0301973834223185,40,"left","right","2fbb643f-0b99-4776-a1b1-f1e4d560b7a9",0
"3468","S3",0.013123728736941,40,"right","left","a1e74594-a4ab-48aa-95de-d85473c4cb00",0
"3469","S3",0.367879441171442,1.49534878122122,"left","left","6856b91a-763c-49ea-b953-17d311b1e0d8",1
"3470","S3",0.0301973834223185,0.5,"left","right","635fd620-d8c5-4ed3-abbb-37f2bafca0f7",0
"3471","S3",0.0694834512228015,0.5,"left","left","34ee81f4-39c3-42c2-a796-156010db8f41",1
"3472","S3",0.159879746079694,0.5,"left","left","96501687-be9f-457d-889a-758d5280bc4e",1
"3473","S3",0.0057035489980074,13.3748060995284,"left","left","a275c35a-084e-4ca0-b1d1-8e3c98e5dc39",1
"3474","S3",0.0301973834223185,0.5,"left","left","0fc9f24f-0600-4412-a307-9d6a5c1462a6",1
"3475","S3",0.159879746079694,40,"right","right","2b2125f4-ee66-46b5-a575-08a3ca566854",1
"3476","S3",0.013123728736941,4.47213595499958,"right","right","07007bba-49f2-469e-99b3-17f79875a58f",1
"3477","S3",0.0057035489980074,40,"left","left","b3558e49-2710-4132-b68e-354b63c41cab",1
"3478","S3",0.0301973834223185,13.3748060995284,"right","right","eadcf92f-d868-466d-9062-eabd06f5a387",1
"3479","S3",0.013123728736941,13.3748060995284,"right","left","03f18622-d49e-47bb-9f20-06274dda6977",0
"3480","S3",0.0694834512228015,40,"right","right","5e05b60c-7b82-41c4-82d2-68ecb2a7be02",1
"3481","S3",0.00247875217666636,13.3748060995284,"left","left","03133de6-500a-4e9f-960c-eba4ff3a962e",1
"3482","S3",0.0057035489980074,0.5,"right","right","b546a4db-8b3d-492b-a096-4cab8715a6d2",1
"3483","S3",0.0301973834223185,13.3748060995284,"right","left","a4b09066-9e8e-4e55-b66b-b374cec7d34d",0
"3484","S3",0.0057035489980074,13.3748060995284,"right","right","d384bc8e-4072-41dc-80d5-e53ea89d9f60",1
"3485","S3",0.0694834512228015,40,"right","right","dccf55b8-0308-40cb-a3a5-09664e1518ed",1
"3486","S3",0.0694834512228015,1.49534878122122,"left","left","3ac3577b-9fe9-47bb-97f0-fcd60dbf9611",1
"3487","S3",0.0057035489980074,0.5,"left","right","36065c12-877c-49c3-8a0c-d4e9bd9cb364",0
"3488","S3",0.0301973834223185,13.3748060995284,"right","right","2754df8a-c6be-4e2c-9667-7023c6f41103",1
"3489","S3",0.0301973834223185,4.47213595499958,"right","right","c74be4c9-4ff0-45e0-b6c3-40eae8cf6eaf",1
"3490","S3",0.013123728736941,13.3748060995284,"right","right","015087fd-af48-4f7f-8fe9-1d3dbad1e91d",1
"3491","S3",0.013123728736941,40,"right","left","066e421a-a9d8-4adf-b2de-f54cb711105d",0
"3492","S3",0.367879441171442,0.5,"right","right","83766ad0-73cd-42e6-987e-6add3af29275",1
"3493","S3",0.00247875217666636,0.5,"right","right","3eb78898-0610-43b7-8aa5-7319dac2ded1",1
"3494","S3",0.159879746079694,1.49534878122122,"right","right","1f011d05-708a-4978-87a9-ea1681d130f1",1
"3495","S3",0.0694834512228015,13.3748060995284,"left","left","814deffe-5f79-4ee7-a600-c0cb7d30e834",1
"3496","S3",0.367879441171442,40,"left","left","9a74e18e-7e6c-4534-ad40-c2af41c5d566",1
"3497","S3",0.00247875217666636,13.3748060995284,"left","right","40ebf1cd-d202-4760-814e-f6a75622c259",0
"3498","S3",0.159879746079694,0.5,"right","right","c36b99b9-e334-42e0-b493-e445b63dcb2b",1
"3499","S3",0.0694834512228015,4.47213595499958,"right","right","514fc93c-136a-4e2e-b081-c417f10e79e7",1
"3500","S3",0.159879746079694,0.5,"right","right","052f54a7-9595-4117-84b8-27cb968b7a61",1
"3501","S3",0.013123728736941,1.49534878122122,"right","right","15dd8f71-6ff6-49f8-866e-bf488bf4f2bb",1
"3502","S3",0.0057035489980074,13.3748060995284,"right","left","b225774e-30b7-4bbb-9e24-ce9094fd5e82",0
"3503","S3",0.0694834512228015,13.3748060995284,"right","right","995cae93-3ae3-46b7-af2b-5dbe4bdf6dda",1
"3504","S3",0.0057035489980074,13.3748060995284,"left","left","cb9de652-1f70-4372-892a-89860ebd1b28",1
"3505","S3",0.0301973834223185,0.5,"left","left","7b14d732-ef86-472f-81c6-8dfff5c5a226",1
"3506","S3",0.0694834512228015,4.47213595499958,"right","right","4fd60552-c7ce-44d4-b423-7864c935be74",1
"3507","S3",0.159879746079694,1.49534878122122,"right","right","c5a203e4-ca3d-47cd-a184-92d9b2f8a002",1
"3508","S3",0.013123728736941,0.5,"right","left","9f49f0f9-63a5-4319-b769-55e8eed0068f",0
"3509","S3",0.367879441171442,1.49534878122122,"left","left","5108078a-c917-4919-b26a-01bb3db3766f",1
"3510","S3",0.367879441171442,0.5,"right","right","6392f7df-8532-4da1-a562-6baebfe5a85b",1
"3511","S3",0.0301973834223185,40,"right","right","9638d591-bcdb-4040-9985-fcbe30402c71",1
"3512","S3",0.00247875217666636,1.49534878122122,"right","left","9169fe39-5e86-4cc7-96c0-d7f73919c800",0
"3513","S3",0.0057035489980074,13.3748060995284,"left","left","beef05f3-de3e-4fce-be45-9e7fee6c85aa",1
"3514","S3",0.159879746079694,4.47213595499958,"right","right","993fc27e-81e5-4040-8a1b-267912880f3f",1
"3515","S3",0.367879441171442,0.5,"left","left","1af644a4-0cf7-4819-8e5a-7bfafdff42ce",1
"3516","S3",0.0694834512228015,1.49534878122122,"right","right","b1565689-f1cd-4264-9027-6dc83fddd591",1
"3517","S3",0.013123728736941,1.49534878122122,"right","left","5f35b745-a5c7-4a69-9fbf-1ec3938909b8",0
"3518","S3",0.013123728736941,0.5,"right","right","e23bf807-4cf5-4b52-ad49-e8c4448e9290",1
"3519","S3",0.00247875217666636,13.3748060995284,"left","left","b49fe8de-4b10-4ae3-b47f-9972b2b146cb",1
"3520","S3",0.0057035489980074,4.47213595499958,"left","right","e796a046-f32d-4293-a764-e92d9d80128f",0
"3521","S3",0.159879746079694,40,"right","right","5cdc25cd-4950-4511-ac55-d874cc4cad29",1
"3522","S3",0.367879441171442,40,"right","right","7413e391-0cc5-4849-b8ff-bb429e6ac04c",1
"3523","S3",0.013123728736941,4.47213595499958,"right","right","291efd22-cb25-409f-8432-6f5c97bc4070",1
"3524","S3",0.0057035489980074,0.5,"right","right","08c7a9cc-3293-418f-8019-c84323906554",1
"3525","S3",0.159879746079694,13.3748060995284,"left","left","2905912b-2b12-4198-af16-1a955a47ba5e",1
"3526","S3",0.159879746079694,4.47213595499958,"left","left","e2d87139-987b-44a2-b58b-97db30e5eff4",1
"3527","S3",0.0057035489980074,4.47213595499958,"left","left","53122091-0588-4e11-9473-1c87de544629",1
"3528","S3",0.0694834512228015,1.49534878122122,"right","right","6f1afdc1-9294-43ad-998e-188245772212",1
"3529","S3",0.0694834512228015,13.3748060995284,"left","left","c644fc2e-e644-4fce-9651-f239020c9cab",1
"3530","S3",0.367879441171442,40,"right","right","062c3b85-27d0-4066-b600-ade99f0652a0",1
"3531","S3",0.0694834512228015,40,"left","right","fc5586a7-d75a-48ca-a58a-a8de307f5658",0
"3532","S3",0.367879441171442,4.47213595499958,"right","right","df2cdc37-c90a-4a56-985a-0a4b94538fa2",1
"3533","S3",0.00247875217666636,0.5,"left","left","a1dbc753-e954-4ea8-9ad6-9f9944b6340a",1
"3534","S3",0.0057035489980074,1.49534878122122,"right","right","8e772ad8-7414-4d54-9677-419616f2ac2d",1
"3535","S3",0.0301973834223185,40,"left","left","0dd76f2b-80e8-44a4-b4ce-9bf1fcd23e19",1
"3536","S3",0.0301973834223185,1.49534878122122,"right","right","86bc298b-10f0-4537-9a66-5955cc0fa1c9",1
"3537","S3",0.159879746079694,40,"left","left","1bddca7b-f828-4492-a513-3d8d9d4a3251",1
"3538","S3",0.0301973834223185,40,"right","left","64704ea1-9a77-4014-b8ac-53a5844485a7",0
"3539","S3",0.00247875217666636,4.47213595499958,"left","left","fccbc0fa-871a-430c-8846-b2bf0a2f95c9",1
"3540","S3",0.0694834512228015,4.47213595499958,"left","left","174c3f65-5a04-4dad-bad5-69fe52a32c4b",1
"3541","S3",0.00247875217666636,1.49534878122122,"right","left","dafb1fe0-7da7-4826-8827-c3559064f7bb",0
"3542","S3",0.0694834512228015,0.5,"left","left","1af86d0b-5497-41d0-acd7-8a82554164a5",1
"3543","S3",0.367879441171442,0.5,"left","left","8182223d-ad57-4ac9-8be6-1af3f41916f3",1
"3544","S3",0.00247875217666636,1.49534878122122,"right","left","0f43fd53-adaa-4570-b4ea-ece092c8b148",0
"3545","S3",0.0301973834223185,1.49534878122122,"right","right","5367268b-32e9-4d8f-8444-5cbf7d58fc21",1
"3546","S3",0.013123728736941,4.47213595499958,"left","left","6cf58a43-43b3-46af-a365-ab7e3b56ab88",1
"3547","S3",0.013123728736941,40,"right","left","a5f9be0c-2209-4e28-991e-a0528a321dd9",0
"3548","S3",0.00247875217666636,13.3748060995284,"right","right","d607abf2-a687-4cf6-a4ed-8fa49f8ad7cc",1
"3549","S3",0.367879441171442,0.5,"left","left","b571f982-4e15-4bb8-a10d-c1266fe14f1c",1
"3550","S3",0.0301973834223185,0.5,"right","left","4ad3df71-3bee-419e-887f-fc85945f215d",0
"3551","S3",0.367879441171442,0.5,"left","left","c67ede21-d855-43a2-bda1-9c4256c7c564",1
"3552","S3",0.0694834512228015,40,"right","left","ba56dabf-1bc0-4b85-a84b-1b5cd25c6d9d",0
"3553","S3",0.159879746079694,1.49534878122122,"right","right","835624a7-74b1-478c-8eec-dabebde00110",1
"3554","S3",0.00247875217666636,0.5,"right","right","eea851fb-4e86-467e-8f8c-aa7f9f334998",1
"3555","S3",0.0301973834223185,1.49534878122122,"right","right","ca835919-7ed0-4544-a881-d6ef65256c90",1
"3556","S3",0.0057035489980074,1.49534878122122,"left","right","5ee40172-179f-4211-a9ff-5b4570677535",0
"3557","S3",0.00247875217666636,13.3748060995284,"right","left","0fc95e3a-c7a8-4faf-a079-6dbeaa4f38d3",0
"3558","S3",0.0301973834223185,13.3748060995284,"left","left","b8a118d8-f3e4-4443-9043-5382bda1fd73",1
"3559","S3",0.159879746079694,13.3748060995284,"left","left","2c08d180-5ae4-42db-a37a-1d3a512b73ff",1
"3560","S3",0.367879441171442,13.3748060995284,"left","left","4d658f6f-8ce8-45c7-8983-eb9e794a0a92",1
"3561","S3",0.0057035489980074,40,"right","right","e66bbd71-9f75-4851-9f63-9571c5c721aa",1
"3562","S3",0.0694834512228015,4.47213595499958,"left","left","29550f74-052e-4969-8167-cc93d56ea841",1
"3563","S3",0.013123728736941,1.49534878122122,"left","right","a6fc42e7-96d0-4915-ace8-7ee563533137",0
"3564","S3",0.0057035489980074,13.3748060995284,"right","left","1257ca52-625d-4dbd-9d98-49410114b0f2",0
"3565","S3",0.159879746079694,1.49534878122122,"right","right","8f3da679-70d6-42b2-a7c4-211af78b7752",1
"3566","S3",0.0057035489980074,0.5,"left","left","16b659fb-1b40-476a-a23e-9696f116c70c",1
"3567","S3",0.0057035489980074,40,"left","right","2b8e17fe-2846-408a-a9c9-d6d37b7a6487",0
"3568","S3",0.159879746079694,1.49534878122122,"left","left","facbee76-2a74-4184-9cd0-cded71eb5abc",1
"3569","S3",0.013123728736941,1.49534878122122,"left","left","48d68dba-dff3-488c-83d4-23beba59fbb6",1
"3570","S3",0.0057035489980074,13.3748060995284,"left","left","7360a8f9-291d-4627-8e0a-1fb9ef94459c",1
"3571","S3",0.013123728736941,4.47213595499958,"right","right","b82203b8-0a0a-482a-bfd3-8429d2010eb5",1
"3572","S3",0.0057035489980074,13.3748060995284,"right","right","d6b1c521-30e5-4e7b-8b64-7e6fd79cd707",1
"3573","S3",0.367879441171442,13.3748060995284,"left","left","eb50cd74-cf51-49dc-b47a-3a5326b2e975",1
"3574","S3",0.0301973834223185,0.5,"right","left","a49cf34b-bf8b-4e14-861b-0f099f56b642",0
"3575","S3",0.159879746079694,4.47213595499958,"right","right","48b8ee5b-cde5-4935-8729-d0cfc6e8291a",1
"3576","S3",0.013123728736941,13.3748060995284,"left","left","3fde73f3-dd2c-4f8a-89e4-d32fa1bf4c95",1
"3577","S3",0.367879441171442,40,"right","right","4b30f044-e741-4db7-8e59-7a0c5e30a75e",1
"3578","S3",0.367879441171442,40,"right","right","75c4e3d8-78cc-4d5b-82e4-5cb8b2449c28",1
"3579","S3",0.0301973834223185,4.47213595499958,"left","left","adfce838-9ee2-4fe2-9219-5abc3b6affc1",1
"3580","S3",0.0057035489980074,1.49534878122122,"right","left","4195dd00-ae07-470c-9ca4-2d8ed56ab3ec",0
"3581","S3",0.159879746079694,4.47213595499958,"right","right","a38ab90d-3a33-46f5-a32d-9e7f910846a6",1
"3582","S3",0.0301973834223185,4.47213595499958,"left","left","4107c3a6-0207-4abc-b1f2-37bfbd4ca3b9",1
"3583","S3",0.0301973834223185,4.47213595499958,"left","left","98ba6224-8e26-4176-8d64-0f022cd45e52",1
"3584","S3",0.367879441171442,0.5,"left","left","01447504-b27d-4c48-aa9a-225a8d91f5c9",1
"3585","S3",0.013123728736941,13.3748060995284,"left","right","50fab5c0-1f6e-42fc-b7d0-37c31f64b143",0
"3586","S3",0.0301973834223185,13.3748060995284,"left","right","4bb2726a-8a0d-4fd8-ada0-1ae4bf6390be",0
"3587","S3",0.0301973834223185,4.47213595499958,"left","left","10b092a4-fb8d-4077-946f-e64d20dbfd2f",1
"3588","S3",0.159879746079694,0.5,"left","left","b6fa62cf-51cb-4f1e-a3f1-9a6df3040f70",1
"3589","S3",0.0057035489980074,1.49534878122122,"left","right","e2d367dd-128b-4636-8ed8-389b95c5f6fd",0
"3590","S3",0.0301973834223185,1.49534878122122,"right","right","e67b9f1f-991d-4df9-be5b-2d9d13e68ee6",1
